BN,vent BN,rel time,abs time,TVi,e-time,i-time,TVe,TVe/TVi ratio,PEEP-prev,minP,PEEP,dbl,mt,bs,dtpi,dtpa,fa,co,su,vd,aNOS,wNOS,vc,pc,prvc,ps,cpap_sbt,other_mode
31,50687,55.56,55:07.4,372,1.28,0.66,395,1.06,4.59,13.53,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,50688,57.5,55:09.3,333,1.1,0.6,332,1,4.66,13.63,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,50689,59.2,55:11.0,321,2.48,0.58,468,1.46,4.64,13.72,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,50690,62.26,55:14.1,274,0.66,0.52,203,0.74,4.72,13.92,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,50691,63.44,55:15.2,277,1.52,0.52,302,1.09,4.7,13.98,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,50692,65.48,55:17.3,268,1.9,0.5,306,1.14,4.66,13.59,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,50693,67.88,55:19.7,334,1.06,0.8,251,0.75,4.7,13.87,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,50694,69.74,55:21.5,279,1.6,0.5,348,1.25,4.6,13.54,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,50695,71.84,55:23.6,168,0.86,0.32,161,0.96,4.71,13.87,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,50696,73.02,55:24.8,243,1.26,0.44,262,1.08,4.64,13.77,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,50697,74.72,55:26.5,300,1.52,0.56,285,0.95,4.71,13.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,50698,76.8,55:28.6,325,1.32,0.58,326,1,4.88,13.71,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,50699,78.7,55:30.5,357,1.2,0.68,322,0.9,4.67,14.03,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,50700,80.58,55:32.4,472,2.46,0.86,537,1.14,4.68,13.84,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,50701,83.9,55:35.7,358,1.64,0.64,363,1.01,4.78,13.75,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,50702,86.18,55:38.0,355,1.04,0.66,300,0.85,4.73,13.76,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,50703,87.88,55:39.7,393,1.14,0.72,393,1,4.69,13.67,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,50704,89.74,55:41.5,404,1.08,0.74,397,0.98,4.62,13.65,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,50705,91.56,55:43.4,384,1.08,0.7,387,1.01,4.53,13.53,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,50706,93.34,55:45.1,351,1.06,0.62,380,1.08,4.6,13.6,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,50707,95.02,55:46.8,414,1.1,0.76,406,0.98,4.52,13.47,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,50708,96.88,55:48.7,379,1.02,0.68,395,1.04,4.56,13.65,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,50709,98.58,55:50.4,388,1.04,0.7,386,0.99,4.4,13.68,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,50710,100.32,55:52.1,386,1.04,0.68,393,1.02,4.47,13.53,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,50711,102.04,55:53.8,374,0.94,0.66,385,1.03,4.49,13.75,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,50712,103.64,55:55.4,388,1.18,0.72,406,1.05,4.29,13.69,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,50713,105.54,55:57.3,361,1.1,0.64,388,1.07,4.59,13.64,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,50714,107.28,55:59.1,407,1.08,0.72,409,1,4.6,13.68,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,50715,109.08,56:00.9,427,1.2,0.8,448,1.05,4.43,13.62,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,50716,111.08,56:02.9,387,1.16,0.7,405,1.05,4.52,13.57,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,50717,112.94,56:04.7,395,1.06,0.7,398,1.01,4.59,13.67,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,50718,114.7,56:06.5,293,0.94,0.54,282,0.96,4.48,13.67,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,50719,116.18,56:08.0,367,1.1,0.66,403,1.1,5.25,13.41,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,50720,117.94,56:09.7,388,1.08,0.72,388,1,4.55,13.63,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,50721,119.74,56:11.5,379,1.02,0.7,383,1.01,4.57,13.63,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,50722,121.46,56:13.3,391,1.1,0.7,401,1.03,4.5,13.52,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,50723,123.26,56:15.1,378,1.04,0.68,402,1.06,4.59,13.54,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,50724,124.98,56:16.8,388,1.2,0.74,401,1.03,4.47,13.59,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,50725,126.92,56:18.7,342,1.08,0.62,369,1.08,4.6,13.59,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,50726,128.62,56:20.4,382,1.12,0.72,395,1.03,4.6,13.72,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,50727,130.46,56:22.3,417,1.2,0.76,408,0.98,4.59,13.67,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72,50728,132.42,56:24.2,373,0.98,0.66,363,0.97,4.59,13.65,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,50729,134.06,56:25.9,358,0.96,0.64,365,1.02,4.5,13.79,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,50730,135.66,56:27.5,359,1.12,0.66,381,1.06,4.47,13.61,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,50731,137.44,56:29.2,334,0.96,0.58,339,1.01,4.46,13.62,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,50732,138.98,56:30.8,377,0.96,0.68,372,0.99,4.54,13.49,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,50733,140.62,56:32.4,411,1.06,0.76,423,1.03,4.39,13.6,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,50734,142.44,56:34.2,401,1.1,0.72,420,1.05,4.42,13.48,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,50735,144.26,56:36.1,394,1.1,0.72,410,1.04,4.53,13.54,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,50736,146.08,56:37.9,393,1.06,0.72,398,1.01,4.54,13.71,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,50737,147.86,56:39.7,382,1.04,0.7,389,1.02,4.51,13.56,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,50738,149.6,56:41.4,389,1.08,0.7,420,1.08,4.52,13.48,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,50739,151.38,56:43.2,388,1.12,0.72,405,1.04,4.44,13.6,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,50740,153.22,56:45.0,398,1.18,0.74,417,1.05,4.54,13.54,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,50741,155.14,56:46.9,380,1.08,0.72,391,1.03,4.49,13.6,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,50742,156.94,56:48.7,389,1.04,0.72,374,0.96,4.49,13.66,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,50743,158.7,56:50.5,373,1.1,0.68,393,1.05,4.52,13.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,50744,160.48,56:52.3,338,0.94,0.6,364,1.08,4.59,13.62,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,50745,162.02,56:53.8,400,1.16,0.74,423,1.06,4.41,13.67,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,50746,163.92,56:55.7,368,1.16,0.68,376,1.02,4.53,13.61,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,50747,165.76,56:57.6,349,1.08,0.62,370,1.06,4.66,13.69,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,50748,167.46,56:59.3,372,1,0.68,364,0.98,4.59,13.63,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,50749,169.14,57:00.9,365,1.22,0.68,390,1.07,4.54,13.56,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,50750,171.04,57:02.8,365,1.16,0.66,383,1.05,4.55,13.75,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,50751,172.86,57:04.7,342,1.04,0.62,336,0.98,4.54,13.63,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,50752,174.52,57:06.3,350,0.96,0.64,346,0.99,4.5,13.63,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,50753,176.12,57:07.9,428,1.06,0.84,413,0.96,4.48,13.77,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,50754,178.02,57:09.8,390,1.16,0.74,417,1.07,4.45,13.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,50755,179.92,57:11.7,411,1.06,0.78,409,1,4.6,13.6,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,50756,181.76,57:13.6,387,1.1,0.72,402,1.04,4.41,13.68,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,50757,183.58,57:15.4,355,0.96,0.64,355,1,4.54,13.48,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,50758,185.18,57:17.0,375,1,0.68,383,1.02,4.51,13.65,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,50759,186.86,57:18.7,355,1.1,0.64,400,1.13,4.51,13.71,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,50760,188.6,57:20.4,370,1,0.68,365,0.99,4.46,13.71,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,50761,190.28,57:22.1,365,0.96,0.68,365,1,4.54,13.65,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,50762,191.92,57:23.7,397,1.14,0.74,427,1.08,4.39,13.69,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107,50763,193.8,57:25.6,373,1.12,0.68,398,1.07,4.49,13.59,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,50764,195.6,57:27.4,396,1.2,0.74,418,1.06,4.54,13.69,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,50765,197.54,57:29.3,392,1.12,0.74,388,0.99,4.6,13.64,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,50766,199.4,57:31.2,383,1.02,0.72,373,0.97,4.61,13.79,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,50767,201.14,57:32.9,379,1,0.68,380,1,4.53,13.53,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,50768,202.82,57:34.6,377,1.18,0.7,413,1.1,4.47,13.6,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,50769,204.7,57:36.5,350,1.1,0.64,382,1.09,4.62,13.63,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,50770,206.44,57:38.2,401,1.14,0.76,396,0.99,4.53,13.65,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,50771,208.34,57:40.1,361,1.18,0.66,387,1.07,4.61,13.64,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,50772,210.18,57:42.0,382,1.16,0.72,359,0.94,4.61,13.71,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,50773,212.06,57:43.9,301,1.2,0.54,339,1.13,4.69,13.61,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,50774,213.8,57:45.6,333,1.04,0.62,334,1,4.64,13.69,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,50775,215.46,57:47.3,323,1.1,0.6,354,1.1,4.64,13.66,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,50776,217.16,57:49.0,381,1.58,0.72,405,1.06,4.62,13.87,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,50777,219.46,57:51.3,385,1.22,0.7,384,1,4.63,13.64,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,50778,221.38,57:53.2,413,1.1,0.76,396,0.96,4.62,13.65,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,50779,223.24,57:55.0,408,1.1,0.76,397,0.97,4.51,13.64,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,50780,225.1,57:56.9,327,1.04,0.58,362,1.11,4.51,13.54,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,50781,226.72,57:58.5,381,1.14,0.74,376,0.99,4.52,13.69,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,50782,228.6,58:00.4,364,1.08,0.68,378,1.04,4.63,13.77,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,50783,230.36,58:02.2,394,1.34,0.74,394,1,4.57,13.74,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,50784,232.44,58:04.2,345,1.02,0.66,360,1.04,4.74,13.6,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,50785,234.12,58:05.9,332,0.98,0.64,338,1.02,4.52,13.65,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,50786,235.74,58:07.5,396,1.16,0.76,402,1.02,4.56,13.68,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,50787,237.66,58:09.5,401,1.18,0.76,416,1.04,4.53,13.68,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,50788,239.6,58:11.4,407,1.12,0.78,415,1.02,4.57,13.62,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,50789,241.5,58:13.3,392,1.2,0.74,405,1.03,4.59,13.65,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,50790,243.44,58:15.2,309,0.96,0.58,300,0.97,4.55,13.76,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,50791,244.98,58:16.8,336,1.04,0.62,357,1.06,4.57,13.6,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,50792,246.64,58:18.4,390,1.2,0.74,404,1.04,4.63,13.75,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,50793,248.58,58:20.4,320,1,0.58,333,1.04,4.65,13.65,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,50794,250.16,58:22.0,368,1.16,0.68,388,1.05,4.52,13.7,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,50795,252,58:23.8,379,1.14,0.7,378,1,4.54,13.71,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,50796,253.84,58:25.6,321,1.08,0.6,339,1.06,4.61,13.74,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,50797,255.52,58:27.3,388,1.1,0.74,398,1.03,4.65,13.73,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,50798,257.36,58:29.2,365,1.22,0.68,377,1.03,4.48,13.58,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,50799,259.26,58:31.1,334,1.02,0.62,346,1.04,4.73,13.58,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,50800,260.9,58:32.7,378,1.02,0.72,380,1.01,4.52,13.72,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,50801,262.64,58:34.4,410,1.12,0.8,411,1,4.47,13.88,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,50802,264.56,58:36.4,365,1.16,0.68,389,1.07,4.47,13.58,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,50803,266.4,58:38.2,382,1.08,0.7,393,1.03,4.59,13.64,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,50804,268.18,58:40.0,440,1.26,0.84,445,1.01,4.56,13.67,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,50805,270.28,58:42.1,407,1.14,0.76,412,1.01,4.55,13.63,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,50806,272.18,58:44.0,350,1.1,0.64,379,1.08,4.54,13.68,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,50807,273.92,58:45.7,409,1.24,0.78,409,1,4.6,13.65,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,50808,275.94,58:47.7,371,1.38,0.7,397,1.07,4.7,13.65,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,50809,278.02,58:49.8,356,1,0.64,367,1.03,4.72,13.47,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,50810,279.66,58:51.5,434,1.36,0.86,455,1.05,4.51,13.61,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,50811,281.88,58:53.7,384,1.06,0.7,390,1.02,4.64,13.7,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,50812,283.64,58:55.4,407,1.3,0.76,422,1.04,4.51,13.64,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,50813,285.7,58:57.5,360,1.12,0.64,384,1.07,4.62,13.67,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,50814,287.46,58:59.3,384,1.1,0.74,386,1.01,4.64,13.69,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,50815,289.3,59:01.1,357,1.04,0.66,378,1.06,4.55,13.69,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,50816,291,59:02.8,437,1.34,0.84,448,1.03,4.49,13.5,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,50817,293.18,59:05.0,359,1.08,0.66,377,1.05,4.63,13.6,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,50818,294.92,59:06.7,405,1.28,0.76,411,1.01,4.55,13.64,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,50819,296.96,59:08.8,400,1.22,0.74,405,1.01,4.71,13.64,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,50820,298.92,59:10.7,369,1.2,0.68,384,1.04,4.57,13.6,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,50821,300.8,59:12.6,381,1.12,0.72,388,1.02,4.69,13.64,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166,50822,302.64,59:14.4,420,1.36,0.8,428,1.02,4.51,13.64,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,50823,304.8,59:16.6,397,1.18,0.72,411,1.04,4.66,13.65,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,50824,306.7,59:18.5,405,1.06,0.76,394,0.97,4.67,13.57,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,50825,308.52,59:20.3,383,1.08,0.74,397,1.04,4.49,13.5,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,50826,310.34,59:22.1,401,1.16,0.76,420,1.05,4.51,13.68,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,50827,312.26,59:24.1,387,1.32,0.72,400,1.03,4.59,13.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,50828,314.3,59:26.1,360,1.3,0.66,367,1.02,4.66,13.49,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,50829,316.26,59:28.1,370,1.46,0.68,381,1.03,4.69,13.62,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,50830,318.4,59:30.2,318,1.12,0.58,330,1.04,4.61,13.52,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,50831,320.1,59:31.9,347,1.12,0.64,365,1.05,4.62,13.72,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,50832,321.86,59:33.7,369,1.18,0.7,381,1.03,4.58,13.7,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,50833,323.74,59:35.5,382,1.14,0.72,385,1.01,4.67,13.67,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,50834,325.6,59:37.4,417,1.34,0.8,420,1.01,4.56,13.66,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,50835,327.74,59:39.5,306,1.04,0.54,352,1.15,4.69,13.59,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
