BN,vent BN,rel time,abs time,TVi,e-time,i-time,TVe,TVe/TVi ratio,PEEP-prev,minP,PEEP,dbl,mt,bs,dtpi,dtpa,fa,co,su,vd,aNOS,wNOS,vc,pc,prvc,ps,cpap_sbt,other_mode
55,13552,108.08,20:02.1,275,0.98,0.66,288,1.05,8.29,9.48,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,13553,109.72,20:03.7,266,0.98,0.64,286,1.08,8.43,8.96,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,13554,111.34,20:05.3,277,0.98,0.66,284,1.03,8.27,9.29,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,13555,112.98,20:07.0,267,1.02,0.66,298,1.12,8.27,9.0,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,13556,114.66,20:08.6,286,0.96,0.66,285,1.0,8.48,9.01,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,13557,116.28,20:10.3,277,0.92,0.68,280,1.01,8.21,9.28,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,13558,117.88,20:11.9,255,0.92,0.62,268,1.05,8.32,9.07,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,13559,119.42,20:13.4,257,1.0,0.64,285,1.11,8.32,9.01,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,13560,121.06,20:15.0,278,0.96,0.68,278,1.0,8.33,8.73,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,13561,122.7,20:16.7,265,0.9,0.64,265,1.0,8.18,9.17,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,13562,124.24,20:18.2,250,0.96,0.64,279,1.12,8.28,9.27,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,13563,125.84,20:19.8,264,0.88,0.66,257,0.97,8.34,9.2,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,13564,127.38,20:21.4,250,0.9,0.62,265,1.06,8.25,9.09,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,13565,128.9,20:22.9,250,1.04,0.62,303,1.21,8.42,9.26,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,13566,130.56,20:24.5,285,0.94,0.68,280,0.98,8.5,9.07,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,13567,132.18,20:26.2,251,1.0,0.64,290,1.16,8.5,9.02,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,13568,133.82,20:27.8,285,0.98,0.68,284,1.0,8.51,9.17,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,13569,135.48,20:29.5,267,0.94,0.66,277,1.04,8.31,9.02,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,13570,137.08,20:31.1,269,0.92,0.66,275,1.02,8.49,8.92,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,13571,138.66,20:32.6,260,0.98,0.64,279,1.07,8.54,8.44,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,13572,140.28,20:34.3,266,1.02,0.64,288,1.08,8.22,9.29,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,13573,141.94,20:35.9,280,1.0,0.66,298,1.06,8.21,9.08,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,13574,143.6,20:37.6,276,0.96,0.66,282,1.02,8.35,9.06,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,13575,145.22,20:39.2,267,1.02,0.66,300,1.12,8.44,8.43,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,13576,146.9,20:40.9,274,0.92,0.66,272,0.99,8.45,8.7,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,13577,148.48,20:42.5,270,0.98,0.68,284,1.05,8.31,9.08,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,13578,150.14,20:44.1,268,0.96,0.64,275,1.03,8.43,9.15,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,13579,151.74,20:45.7,245,0.92,0.6,265,1.08,8.29,9.15,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,13580,153.26,20:47.2,277,0.96,0.66,279,1.01,8.33,9.13,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,13581,154.88,20:48.9,261,0.96,0.64,279,1.07,8.45,8.98,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,13582,156.48,20:50.5,273,1.02,0.66,301,1.1,8.35,9.02,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,13583,158.16,20:52.1,283,0.92,0.68,279,0.99,8.35,9.22,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,13584,159.76,20:53.7,253,1.0,0.62,292,1.15,8.43,8.71,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,13585,161.38,20:55.4,271,1.02,0.64,295,1.09,8.3,9.22,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,13586,163.04,20:57.0,287,0.98,0.68,291,1.01,8.29,9.07,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,13587,164.7,20:58.7,269,0.96,0.64,281,1.04,8.2,9.1,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,13588,166.3,21:00.3,273,0.94,0.64,284,1.04,8.33,9.26,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,13589,167.88,21:01.9,267,0.98,0.64,288,1.08,8.39,9.2,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,13590,169.5,21:03.5,293,0.96,0.7,298,1.02,8.25,8.9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94,13591,171.16,21:05.1,264,0.9,0.64,279,1.06,8.5,9.04,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,13592,172.7,21:06.7,274,0.92,0.68,283,1.03,8.59,8.43,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,13593,174.3,21:08.3,252,0.9,0.6,269,1.07,8.24,9.23,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,13594,175.8,21:09.8,276,0.92,0.66,286,1.04,8.35,8.95,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,13595,177.38,21:11.4,272,1.0,0.64,301,1.11,8.47,9.14,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,13596,179.02,21:13.0,269,0.98,0.64,290,1.08,8.42,8.96,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,13597,180.64,21:14.6,276,1.0,0.68,289,1.05,8.46,8.69,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,13598,182.32,21:16.3,271,0.9,0.64,267,0.99,8.28,9.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,13599,183.86,21:17.8,265,0.98,0.64,290,1.09,8.5,9.1,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,13600,185.48,21:19.5,265,0.94,0.64,272,1.03,8.6,8.6,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,13601,187.06,21:21.0,259,0.98,0.62,286,1.1,8.17,9.15,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,13602,188.66,21:22.6,279,0.92,0.66,283,1.01,8.37,9.03,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,13603,190.24,21:24.2,285,0.98,0.68,302,1.06,8.62,8.53,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,13604,191.9,21:25.9,279,1.04,0.68,306,1.1,8.62,8.71,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,13605,193.62,21:27.6,292,0.96,0.68,287,0.98,8.32,9.24,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,13606,195.26,21:29.2,259,0.98,0.62,286,1.1,8.38,8.98,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,13607,196.86,21:30.8,282,0.92,0.66,278,0.99,8.35,9.08,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,13608,198.44,21:32.4,263,0.94,0.62,281,1.07,8.44,9.03,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,13609,200.0,21:34.0,261,0.96,0.62,283,1.08,8.18,9.22,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,13610,201.58,21:35.6,277,1.02,0.66,300,1.08,8.39,8.82,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,13611,203.26,21:37.2,290,0.98,0.68,289,1.0,8.4,9.04,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,13612,204.92,21:38.9,284,0.94,0.66,283,1.0,8.51,8.99,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,13613,206.52,21:40.5,267,0.92,0.64,282,1.06,8.43,9.09,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,13614,208.08,21:42.1,271,0.98,0.66,298,1.1,8.43,9.08,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,13615,209.72,21:43.7,280,0.96,0.64,289,1.03,8.45,9.1,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,13616,211.32,21:45.3,263,1.0,0.62,302,1.15,8.23,9.11,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,13617,212.94,21:46.9,296,1.02,0.7,302,1.02,8.52,8.46,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,13618,214.66,21:48.6,266,0.94,0.64,278,1.05,8.29,9.18,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,13619,216.24,21:50.2,266,0.98,0.64,294,1.11,8.32,8.98,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,13620,217.86,21:51.8,279,0.96,0.68,288,1.03,8.51,8.49,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,13621,219.5,21:53.5,277,0.92,0.68,286,1.03,8.42,8.62,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,13622,221.1,21:55.1,259,0.98,0.64,290,1.12,8.4,9.11,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,13623,222.72,21:56.7,277,1.0,0.66,297,1.07,8.41,9.01,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,13624,224.38,21:58.4,280,1.0,0.66,299,1.07,8.35,8.98,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,13625,226.04,22:00.0,277,0.96,0.66,286,1.03,8.49,9.15,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,13626,227.66,22:01.6,291,1.02,0.7,304,1.04,8.51,8.9,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,13627,229.38,22:03.4,285,0.94,0.68,291,1.02,8.35,9.08,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,13628,231.0,22:05.0,277,1.0,0.66,301,1.09,8.4,9.23,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,13629,232.66,22:06.6,289,1.06,0.7,317,1.1,8.54,8.63,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,13630,234.42,22:08.4,306,1.0,0.72,305,1.0,8.58,8.5,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,13631,236.14,22:10.1,294,1.0,0.68,303,1.03,8.21,9.37,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,13632,237.82,22:11.8,274,0.96,0.66,293,1.07,8.33,9.05,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,13633,239.44,22:13.4,278,0.98,0.68,297,1.07,8.49,9.1,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,13634,241.1,22:15.1,284,1.04,0.66,313,1.1,8.42,9.24,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,13635,242.8,22:16.8,284,1.02,0.68,298,1.05,8.51,8.62,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,13636,244.5,22:18.5,271,0.98,0.64,284,1.05,8.49,9.05,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,13637,246.12,22:20.1,276,1.02,0.66,297,1.08,8.39,9.18,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,13638,247.8,22:21.8,285,0.98,0.68,294,1.03,8.49,8.41,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,13639,249.46,22:23.4,272,1.08,0.64,310,1.14,8.26,8.92,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,13640,251.18,22:25.2,299,1.04,0.68,305,1.02,8.39,8.88,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,13641,252.9,22:26.9,279,1.02,0.64,299,1.07,8.37,9.07,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,13642,254.56,22:28.5,303,1.02,0.7,304,1.0,8.22,9.08,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146,13643,256.28,22:30.3,281,1.04,0.66,311,1.11,8.28,8.91,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,13644,257.98,22:32.0,295,0.96,0.68,293,0.99,8.4,8.54,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,13645,259.62,22:33.6,274,0.98,0.64,295,1.08,8.46,9.23,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,13646,261.24,22:35.2,277,0.98,0.64,302,1.09,8.24,8.91,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,13647,262.86,22:36.8,283,1.02,0.66,305,1.08,8.53,9.27,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,13648,264.54,22:38.5,308,1.08,0.7,325,1.06,8.66,8.51,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,13649,266.32,22:40.3,286,0.96,0.66,292,1.02,8.38,8.99,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153,13650,267.94,22:41.9,293,1.06,0.68,316,1.08,8.49,8.45,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,13651,269.68,22:43.7,289,1.02,0.66,309,1.07,8.34,9.11,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,13652,271.36,22:45.3,298,1.04,0.7,310,1.04,8.6,8.54,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,13653,273.1,22:47.1,285,0.94,0.66,295,1.04,8.24,9.35,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,13654,274.7,22:48.7,277,1.02,0.66,303,1.09,8.54,8.67,8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,13655,276.38,22:50.4,276,1.0,0.64,300,1.09,8.61,8.61,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159,13656,278.02,22:52.0,296,1.02,0.68,304,1.03,8.63,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,13657,279.72,22:53.7,279,1.02,0.66,305,1.09,8.33,8.88,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,13658,281.4,22:55.4,284,0.96,0.68,287,1.01,8.33,8.82,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,13659,283.04,22:57.0,265,0.96,0.64,287,1.08,8.41,9.13,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,13660,284.64,22:58.6,295,1.04,0.7,316,1.07,8.38,9.01,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,13661,286.38,23:00.4,295,1.06,0.7,321,1.09,8.43,8.32,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,13662,288.14,23:02.1,297,0.9,0.7,278,0.94,8.58,8.56,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,13663,289.74,23:03.7,264,0.96,0.64,289,1.09,8.45,8.75,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,13664,291.34,23:05.3,285,0.98,0.66,303,1.06,8.44,9.02,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,13665,292.98,23:07.0,278,1.0,0.66,303,1.09,8.46,9.01,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,13666,294.64,23:08.6,282,0.94,0.66,286,1.01,8.45,9.29,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,13667,296.24,23:10.2,270,1.02,0.64,308,1.14,8.31,9.11,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,13668,297.9,23:11.9,283,1.02,0.66,295,1.04,8.31,9.17,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,13669,299.58,23:13.6,287,1.02,0.68,308,1.07,8.2,9.03,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,13670,301.28,23:15.3,299,0.98,0.7,296,0.99,8.59,8.27,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174,13671,302.96,23:16.9,288,1.04,0.68,309,1.07,8.28,9.01,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,13672,304.68,23:18.7,277,0.98,0.64,287,1.04,8.38,9.26,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,13673,306.3,23:20.3,304,1.08,0.72,329,1.08,8.36,8.95,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,13674,308.1,23:22.1,291,1.04,0.66,308,1.06,8.25,9.25,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,13675,309.8,23:23.8,297,1.0,0.68,311,1.05,8.23,9.12,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
