BN,vent BN,rel time,abs time,TVi,e-time,i-time,TVe,TVe/TVi ratio,PEEP-prev,minP,PEEP,dbl,mt,bs,dtpi,dtpa,fa,co,su,vd,aNOS,wNOS,vc,pc,prvc,ps,cpap_sbt,other_mode
70,23498,169.98,05:38.9,479,1.78,0.72,486,1.01,11.89,22.47,12.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,23499,172.48,05:41.4,457,1.78,0.72,480,1.05,12.24,22.39,11.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,23500,174.98,05:43.9,480,1.78,0.72,487,1.01,11.94,22.37,12.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,23501,177.48,05:46.4,481,1.78,0.72,496,1.03,12.28,22.29,11.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,23502,179.98,05:48.9,480,1.78,0.72,472,0.98,11.91,22.41,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,23503,182.48,05:51.4,476,1.78,0.72,463,0.97,12.25,22.4,11.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,23504,184.98,05:53.9,471,1.78,0.72,470,1,11.88,22.45,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,23505,187.48,05:56.4,451,1.78,0.72,424,0.94,12.25,21.91,12.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,23506,189.98,05:58.9,446,1.78,0.72,498,1.12,12.98,22.21,12.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,23507,192.48,06:01.4,474,1.78,0.72,509,1.07,12.22,22.3,11.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,23508,194.98,06:03.9,478,1.78,0.72,498,1.04,11.98,22.4,12.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,23509,197.48,06:06.4,474,1.78,0.72,474,1,12.1,22.17,12.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,23510,199.98,06:08.9,476,1.78,0.72,434,0.91,12.01,22.39,12.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,23511,202.48,06:11.4,449,1.78,0.72,456,1.02,12.07,22.22,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,23512,204.98,06:13.9,489,1.78,0.72,496,1.01,12.04,22.34,12.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,23513,207.48,06:16.4,481,1.78,0.72,486,1.01,12.05,22.1,12.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,23514,209.98,06:18.9,474,1.78,0.72,488,1.03,12.09,22.36,12.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,23515,212.48,06:21.4,458,1.78,0.72,480,1.05,12.06,22.14,12.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,23516,214.98,06:23.9,469,1.78,0.72,446,0.95,12.09,22.36,12.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,23517,217.48,06:26.4,463,1.78,0.72,455,0.98,12.09,22.14,11.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,23518,219.98,06:28.9,496,1.78,0.72,476,0.96,11.98,22.39,12.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,23519,222.48,06:31.4,469,1.78,0.72,506,1.08,12.13,22.24,12.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,23520,224.98,06:33.9,467,1.78,0.72,475,1.02,12.02,21.98,12.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,23521,227.48,06:36.4,441,1.78,0.72,486,1.1,12.14,22.37,11.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,23522,229.98,06:38.9,455,1.78,0.72,460,1.01,11.94,22.25,12.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,23523,232.48,06:41.4,469,1.78,0.72,429,0.91,12.23,22.38,11.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96,23524,234.98,06:43.9,469,1.78,0.72,438,0.93,11.91,22.51,12.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97,23525,237.48,06:46.4,493,1.78,0.72,494,1,12.29,22.26,11.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,23526,239.98,06:48.9,480,1.78,0.72,467,0.97,11.93,22.39,12.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,23527,242.48,06:51.4,474,1.78,0.72,482,1.02,12.27,22.28,11.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,23528,244.98,06:53.9,413,0.56,0.72,286,0.69,11.9,22.34,11.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,23529,246.26,06:55.2,385,1.78,0.72,502,1.3,11.29,22.67,12.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,23530,248.76,06:57.7,445,1.78,0.72,431,0.97,12.13,22.1,11.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,23531,251.26,07:00.2,487,1.78,0.72,472,0.97,11.96,22.52,12.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,23532,253.76,07:02.7,474,1.78,0.72,453,0.96,12.2,22.29,11.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,23533,256.26,07:05.2,481,1.78,0.72,499,1.04,11.95,22.5,12.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,23534,258.76,07:07.7,480,1.78,0.72,495,1.03,12.24,22.35,11.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,23535,261.26,07:10.2,474,1.78,0.72,488,1.03,11.91,22.52,11.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,23536,263.76,07:12.7,442,1.72,0.72,423,0.96,11.93,22.48,12.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,23537,266.2,07:15.1,440,1.4,0.72,412,0.94,12.75,21.77,11.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,23538,268.32,07:17.3,444,1.78,0.72,428,0.96,11.93,22.34,11.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,23539,270.82,07:19.8,495,1.78,0.72,470,0.95,11.91,22.53,12.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,23540,273.32,07:22.3,470,1.78,0.72,460,0.98,12.27,22.36,11.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,23541,275.82,07:24.8,482,1.78,0.72,498,1.03,11.89,22.51,12.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,23542,278.32,07:27.3,498,1.78,0.72,489,0.98,12.26,22.36,11.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115,23543,280.82,07:29.8,474,1.78,0.72,482,1.02,11.95,22.54,12.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116,23544,283.32,07:32.3,459,1.78,0.72,432,0.94,12.31,21.98,12.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,23545,285.82,07:34.8,461,1.78,0.72,489,1.06,12.95,22.25,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,23546,288.32,07:37.3,454,1.78,0.72,436,0.96,12,22.4,12.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119,23547,290.82,07:39.8,456,1.78,0.72,505,1.11,12.96,22.25,12.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,23548,293.32,07:42.3,488,1.78,0.72,502,1.03,12.27,22.31,11.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,23549,295.82,07:44.8,469,1.78,0.72,473,1.01,11.86,22.59,12.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122,23550,298.32,07:47.3,414,0.36,0.72,171,0.41,12.31,22.31,11.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,23551,299.4,07:48.3,287,1.5,0.72,473,1.65,11.62,23.59,11.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,23552,301.62,07:50.6,399,1.56,0.72,451,1.13,11.76,22.37,11.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,23553,303.9,07:52.8,434,1.78,0.72,429,0.99,11.82,22.25,11.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,23554,306.4,07:55.3,453,1.78,0.72,426,0.94,11.9,21.66,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127,23555,308.9,07:57.8,502,1.78,0.72,500,1,12.04,22.19,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128,23556,311.4,08:00.3,484,1.78,0.72,494,1.02,12,22.6,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129,23557,313.9,08:02.8,491,1.78,0.72,489,1,12.04,22.18,12.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,23558,316.4,08:05.3,466,1.78,0.72,485,1.04,12.01,22.63,12.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131,23559,318.9,08:07.8,485,1.78,0.72,499,1.03,12.01,22.12,11.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,23560,321.4,08:10.3,441,1.78,0.72,440,1,11.98,21.23,12.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,23561,323.9,08:12.8,494,1.78,0.72,461,0.93,12.02,22.26,11.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,23562,326.4,08:15.3,452,1.78,0.72,466,1.03,11.95,21.34,12.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,23563,328.9,08:17.8,487,1.78,0.72,505,1.04,12.03,22.23,12.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136,23564,331.4,08:20.3,478,1.78,0.72,500,1.05,12.02,22.64,12.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,23565,333.9,08:22.8,482,1.78,0.72,520,1.08,12.06,22.18,12.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,23566,336.4,08:25.3,455,1.78,0.72,489,1.07,12.02,22.59,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139,23567,338.9,08:27.8,478,1.78,0.72,455,0.95,12,22.28,11.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,23568,341.4,08:30.3,508,1.78,0.72,468,0.92,11.94,22.59,12.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,23569,343.9,08:32.8,484,1.78,0.72,483,1,12.1,22.46,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,23570,346.4,08:35.3,519,1.78,0.72,519,1,12,22.32,12.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,23571,348.9,08:37.8,493,1.78,0.72,511,1.04,12.09,22.39,12.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144,23572,351.4,08:40.3,458,1.78,0.72,472,1.03,12.05,22.25,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,23573,353.9,08:42.8,494,1.78,0.72,504,1.02,12.04,22.38,12.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,23574,356.4,08:45.3,478,1.78,0.72,456,0.95,12.08,22.1,12.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,23575,358.9,08:47.8,515,1.78,0.72,485,0.94,12.03,22.36,12.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,23576,361.4,08:50.3,493,1.78,0.72,499,1.01,12.12,22.16,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,23577,363.9,08:52.8,488,1.78,0.72,501,1.03,12,22.35,12.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,23578,366.4,08:55.3,444,1.78,0.72,424,0.95,12.16,21.28,13.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,23579,368.9,08:57.8,464,1.78,0.72,499,1.08,13.02,22.15,12.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,23580,371.4,09:00.3,461,1.78,0.72,457,0.99,12.21,22.23,11.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,23581,373.9,09:02.8,486,1.78,0.72,473,0.97,11.92,22.51,12.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,23582,376.4,09:05.3,487,1.78,0.72,441,0.91,12.23,22.38,12.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,23583,378.9,09:07.8,466,1.78,0.72,505,1.08,12.96,22.12,12.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,23584,381.4,09:10.3,488,1.78,0.72,489,1,12.22,22.39,11.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157,23585,383.9,09:12.8,487,1.78,0.72,491,1.01,11.95,22.43,12.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,23586,386.4,09:15.3,481,1.78,0.72,504,1.05,12.22,22.3,11.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,23587,388.9,09:17.8,481,1.74,0.72,462,0.96,11.98,22.44,11.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,23588,391.36,09:20.3,444,1.78,0.72,397,0.89,11.93,21.84,13.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,23589,393.86,09:22.8,479,1.78,0.72,494,1.03,13.07,22.05,12.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,23590,396.36,09:25.3,479,1.78,0.72,484,1.01,12.05,22.11,12.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,23591,398.86,09:27.8,483,1.78,0.72,501,1.04,12.03,22.37,12.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,23592,401.36,09:30.3,472,1.78,0.72,464,0.98,12.05,22.09,12.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,23593,403.86,09:32.8,493,1.78,0.72,508,1.03,12.11,22.33,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,23594,406.36,09:35.3,491,1.78,0.72,457,0.93,12.04,22.17,12.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,23595,408.86,09:37.8,508,1.78,0.72,482,0.95,12.07,22.36,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168,23596,411.36,09:40.3,486,1.78,0.72,478,0.98,12,22.41,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169,23597,413.86,09:42.8,492,1.78,0.72,501,1.02,12.04,22.23,12.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,23598,416.36,09:45.3,450,1.78,0.72,433,0.96,12.02,22.46,12.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171,23599,418.86,09:47.8,484,1.78,0.72,518,1.07,12.07,22.24,12.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,23600,421.36,09:50.3,476,1.78,0.72,466,0.98,12.03,22.59,12.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,23601,423.86,09:52.8,473,1.78,0.72,481,1.02,12.01,22.28,12.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,23602,426.36,09:55.3,496,1.72,0.72,477,0.96,12.01,22.53,12.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,23603,428.8,09:57.7,440,1.78,0.72,450,1.02,12.04,22.24,11.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,23604,431.3,10:00.2,486,1.78,0.72,474,0.98,11.86,22.4,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,23605,433.8,10:02.7,491,1.78,0.72,495,1.01,12.25,22.23,11.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,23606,436.3,10:05.2,488,1.78,0.72,477,0.98,11.91,22.35,12.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,23607,438.8,10:07.7,474,1.78,0.72,498,1.05,12.32,22.22,11.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
