BN,vent BN,rel time,abs time,TVi,e-time,i-time,TVe,TVe/TVi ratio,PEEP-prev,minP,PEEP,vc,pc,prvc,ps,simv,pav,vs,cpap_sbt,aprv,other
45,3240,84.72,2163-12-07-12-48-25.675425,29.0,0.02,0.56,0.0,0.0,4.93,5.33,5.73,0,0,0,0,0,0,0,1,0,0
46,3241,85.3,2163-12-07-12-48-26.255425,65.0,0.82,0.3,224.0,3.45,5.73,6.54,5.83,0,0,0,0,0,0,0,1,0,0
47,3242,86.42,2163-12-07-12-48-27.375425,369.0,0.02,1.12,0.0,0.0,5.83,2.36,2.55,0,0,0,0,0,0,0,1,0,0
48,3243,87.56,2163-12-07-12-48-28.515425,94.0,1.0,0.28,368.0,3.91,2.55,5.44,4.64,0,0,0,0,0,0,0,1,0,0
49,3244,88.84,2163-12-07-12-48-29.795425,948.0,2.44,1.74,943.0,0.99,4.64,3.89,5.33,0,0,0,0,0,0,0,1,0,0
50,3245,93.02,2163-12-07-12-48-33.975425,51.0,0.2,0.5,7.0,0.14,5.33,5.96,4.9,0,0,0,0,0,0,0,1,0,0
51,3246,93.72,2163-12-07-12-48-34.675425,558.0,1.6,1.28,506.0,0.91,4.9,5.99,5.91,0,0,0,0,0,0,0,1,0,0
52,3247,96.6,2163-12-07-12-48-37.555425,596.0,0.92,1.3,363.0,0.61,5.91,5.92,5.75,0,0,0,0,0,0,0,1,0,0
53,3248,98.82,2163-12-07-12-48-39.775425,420.0,1.34,1.16,529.0,1.26,5.75,6.09,5.65,0,0,0,0,0,0,0,1,0,0
54,3249,101.32,2163-12-07-12-48-42.275425,484.0,1.0,1.16,364.0,0.75,5.65,5.7,5.67,0,0,0,0,0,0,0,1,0,0
55,3250,103.48,2163-12-07-12-48-44.435425,27.0,0.2,0.14,6.0,0.22,5.67,6.53,3.28,0,0,0,0,0,0,0,1,0,0
56,3251,103.82,2163-12-07-12-48-44.775425,407.0,2.02,0.9,637.0,1.57,3.28,4.77,5.92,0,0,0,0,0,0,0,1,0,0
57,3252,106.74,2163-12-07-12-48-47.695425,662.0,1.08,1.38,556.0,0.84,5.92,6.01,5.73,0,0,0,0,0,0,0,1,0,0
58,3253,109.2,2163-12-07-12-48-50.155425,483.0,1.22,1.04,515.0,1.07,5.73,5.6,5.75,0,0,0,0,0,0,0,1,0,0
59,3254,111.46,2163-12-07-12-48-52.415425,579.0,2.7,1.24,681.0,1.18,5.75,6.08,5.89,0,0,0,0,0,0,0,1,0,0
60,3255,115.4,2163-12-07-12-48-56.355425,137.0,0.5,0.76,83.0,0.61,5.89,5.39,4.37,0,0,0,0,0,0,0,1,0,0
61,3256,116.66,2163-12-07-12-48-57.615425,542.0,3.12,1.3,571.0,1.05,4.37,5.82,5.92,0,0,0,0,0,0,0,1,0,0
62,3257,121.08,2163-12-07-12-49-02.035425,118.0,0.02,0.66,0.0,0.0,5.92,4.33,5.74,0,0,0,0,0,0,0,1,0,0
63,3258,121.76,2163-12-07-12-49-02.715425,6.0,0.4,0.14,43.0,7.17,5.74,5.63,5.77,0,0,0,0,0,0,0,1,0,0
64,3259,122.3,2163-12-07-12-49-03.255425,496.0,1.98,1.28,501.0,1.01,5.77,5.61,5.91,0,0,0,0,0,0,0,1,0,0
65,3260,125.56,2163-12-07-12-49-06.515425,11.0,0.44,0.12,40.0,3.64,5.91,6.51,5.74,0,0,0,0,0,0,0,1,0,0
66,3261,126.12,2163-12-07-12-49-07.075425,145.0,0.64,0.66,90.0,0.62,5.74,5.82,4.55,0,0,0,0,0,0,0,1,0,0
67,3262,127.42,2163-12-07-12-49-08.375425,570.0,2.38,1.4,607.0,1.06,4.55,5.88,5.86,0,0,0,0,0,0,0,1,0,0
68,3263,131.2,2163-12-07-12-49-12.155425,203.0,0.78,0.62,149.0,0.73,5.86,4.38,4.27,0,0,0,0,0,0,0,1,0,0
69,3264,132.6,2163-12-07-12-49-13.555425,1262.0,2.78,2.34,1167.0,0.92,4.27,6.06,6.15,0,0,0,0,0,0,0,1,0,0
70,3265,137.72,2163-12-07-12-49-18.675425,19.0,0.02,0.38,0.0,0.0,6.15,5.36,5.89,0,0,0,0,0,0,0,1,0,0
71,3266,138.12,2163-12-07-12-49-19.075425,602.0,2.0,1.36,541.0,0.9,5.89,5.06,4.62,0,0,0,0,0,0,0,1,0,0
72,3267,141.48,2163-12-07-12-49-22.435425,155.0,0.2,0.44,7.0,0.05,4.62,6.06,-2.46,0,0,0,0,0,0,0,1,0,0
73,3268,142.12,2163-12-07-12-49-23.075425,85.0,0.2,0.1,25.0,0.29,-2.46,N/A,N/A,0,0,0,0,0,0,0,1,0,0
74,3269,142.42,2163-12-07-12-49-23.375425,106.0,0.18,0.08,18.0,0.17,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
75,3270,142.68,2163-12-07-12-49-23.635425,118.0,0.18,0.08,23.0,0.19,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
76,3271,142.94,2163-12-07-12-49-23.895425,45.0,1.4,0.12,182.0,4.04,N/A,11.07,4.73,0,0,0,0,0,0,0,1,0,0
77,3272,144.46,2163-12-07-12-49-25.415425,193.0,1.08,1.14,207.0,1.07,4.73,5.93,5.55,0,0,0,0,0,0,0,1,0,0
78,3273,146.68,2163-12-07-12-49-27.635425,28.0,0.02,0.38,0.0,0.0,5.55,0.12,0.3,0,0,0,0,0,0,0,1,0,0
79,3274,147.08,2163-12-07-12-49-28.035425,21.0,1.3,0.12,95.0,4.52,0.3,6.31,5.51,0,0,0,0,0,0,0,1,0,0
80,3275,148.5,2163-12-07-12-49-29.455425,33.0,0.02,0.34,0.0,0.0,5.51,-1.82,-0.93,0,0,0,0,0,0,0,1,0,0
81,3276,148.86,2163-12-07-12-49-29.815425,66.0,0.2,0.1,16.0,0.24,-0.93,N/A,N/A,0,0,0,0,0,0,0,1,0,0
82,3277,149.16,2163-12-07-12-49-30.115425,71.0,0.2,0.06,37.0,0.52,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
83,3278,149.42,2163-12-07-12-49-30.375425,118.0,0.2,0.1,28.0,0.24,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
84,3279,149.72,2163-12-07-12-49-30.675425,46.0,0.84,0.1,188.0,4.09,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
85,3280,150.66,2163-12-07-12-49-31.615425,123.0,0.02,0.84,0.0,0.0,N/A,1.53,7.53,0,0,0,0,0,0,0,1,0,0
86,3281,151.52,2163-12-07-12-49-32.475425,0.0,1.06,0.02,92.0,inf,7.53,N/A,N/A,0,0,0,0,0,0,0,1,0,0
87,3282,152.6,2163-12-07-12-49-33.555425,249.0,1.22,1.2,177.0,0.71,N/A,5.24,4.35,0,0,0,0,0,0,0,1,0,0
88,3283,155.02,2163-12-07-12-49-35.975425,32.0,0.02,0.3,0.0,0.0,4.35,-1.29,-0.5,0,0,0,0,0,0,0,1,0,0
89,3284,155.34,2163-12-07-12-49-36.295425,55.0,1.16,0.1,171.0,3.11,-0.5,N/A,N/A,0,0,0,0,0,0,0,1,0,0
90,3285,156.6,2163-12-07-12-49-37.555425,378.0,0.78,1.42,100.0,0.26,N/A,5.82,4.76,0,0,0,0,0,0,0,1,0,0
91,3286,158.8,2163-12-07-12-49-39.755425,539.0,0.94,0.94,235.0,0.44,4.76,5.52,5.29,0,0,0,0,0,0,0,1,0,0
92,3287,160.68,2163-12-07-12-49-41.635425,1520.0,2.28,1.88,1244.0,0.82,5.29,2.51,4.58,0,0,0,0,0,0,0,1,0,0
93,3288,164.84,2163-12-07-12-49-45.795425,155.0,0.76,0.6,158.0,1.02,4.58,6.08,4.17,0,0,0,0,0,0,0,1,0,0
94,3289,166.2,2163-12-07-12-49-47.155425,698.0,0.94,1.26,539.0,0.77,4.17,6.0,4.8,0,0,0,0,0,0,0,1,0,0
95,3290,168.4,2163-12-07-12-49-49.355425,266.0,1.02,0.74,351.0,1.32,4.8,3.82,5.7,0,0,0,0,0,0,0,1,0,0
96,3291,170.16,2163-12-07-12-49-51.115425,119.0,0.02,0.5,0.0,0.0,5.7,-10.1,-9.22,0,0,0,0,0,0,0,1,0,0
97,3292,170.68,2163-12-07-12-49-51.635425,126.0,0.18,0.08,12.0,0.1,-9.22,N/A,N/A,0,0,0,0,0,0,0,1,0,0
98,3293,170.94,2163-12-07-12-49-51.895425,135.0,0.18,0.08,20.0,0.15,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
99,3294,171.2,2163-12-07-12-49-52.155425,22.0,0.76,0.26,303.0,13.77,N/A,-16.27,5.79,0,0,0,0,0,0,0,1,0,0
100,3295,172.22,2163-12-07-12-49-53.175425,588.0,1.06,1.06,552.0,0.94,5.79,5.95,5.77,0,0,0,0,0,0,0,1,0,0
101,3296,174.34,2163-12-07-12-49-55.295425,351.0,1.1,0.78,383.0,1.09,5.77,6.38,5.73,0,0,0,0,0,0,0,1,0,0
102,3297,176.22,2163-12-07-12-49-57.175425,674.0,1.18,1.22,628.0,0.93,5.73,5.82,5.82,0,0,0,0,0,0,0,1,0,0
103,3298,178.62,2163-12-07-12-49-59.575425,634.0,1.16,1.2,619.0,0.98,5.82,5.89,5.67,0,0,0,0,0,0,0,1,0,0
104,3299,180.98,2163-12-07-12-50-01.935425,668.0,2.04,1.2,758.0,1.13,5.67,6.05,5.85,0,0,0,0,0,0,0,1,0,0
105,3300,184.22,2163-12-07-12-50-05.175425,422.0,3.04,1.0,458.0,1.09,5.85,5.69,4.84,0,0,0,0,0,0,0,1,0,0
106,3301,188.26,2163-12-07-12-50-09.215425,482.0,1.66,1.16,432.0,0.9,4.84,5.98,6.08,0,0,0,0,0,0,0,1,0,0
107,3302,191.08,2163-12-07-12-50-12.035425,640.0,0.88,1.38,485.0,0.76,6.08,5.28,5.77,0,0,0,0,0,0,0,1,0,0
108,3303,193.34,2163-12-07-12-50-14.295425,708.0,1.46,1.44,752.0,1.06,5.77,6.3,5.83,0,0,0,0,0,0,0,1,0,0
109,3304,196.24,2163-12-07-12-50-17.195425,581.0,1.64,1.32,676.0,1.16,5.83,6.07,5.87,0,0,0,0,0,0,0,1,0,0
110,3305,199.2,2163-12-07-12-50-20.155425,1188.0,0.02,2.22,0.0,0.0,5.87,-14.06,-13.2,0,0,0,0,0,0,0,1,0,0
111,3306,201.44,2163-12-07-12-50-22.395425,143.0,0.18,0.08,15.0,0.1,-13.2,N/A,N/A,0,0,0,0,0,0,0,1,0,0
112,3307,201.7,2163-12-07-12-50-22.655425,126.0,2.82,0.08,1340.0,10.63,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
113,3308,204.6,2163-12-07-12-50-25.555425,125.0,1.34,0.44,148.0,1.18,N/A,4.73,4.7,0,0,0,0,0,0,0,1,0,0
114,3309,206.38,2163-12-07-12-50-27.335425,84.0,0.02,0.84,0.0,0.0,4.7,5.98,6.08,0,0,0,0,0,0,0,1,0,0
115,3310,207.24,2163-12-07-12-50-28.195425,5.0,2.5,0.2,266.0,53.2,6.08,5.82,5.66,0,0,0,0,0,0,0,1,0,0
116,3311,209.94,2163-12-07-12-50-30.895425,198.0,1.16,0.56,166.0,0.84,5.66,4.92,3.92,0,0,0,0,0,0,0,1,0,0
117,3312,211.66,2163-12-07-12-50-32.615425,32.0,1.88,0.12,332.0,10.38,3.92,9.24,3.87,0,0,0,0,0,0,0,1,0,0
118,3313,213.66,2163-12-07-12-50-34.615425,590.0,0.84,1.2,367.0,0.62,3.87,5.72,6.07,0,0,0,0,0,0,0,1,0,0
119,3314,215.7,2163-12-07-12-50-36.655425,84.0,0.02,0.44,0.0,0.0,6.07,-1.66,-0.86,0,0,0,0,0,0,0,1,0,0
120,3315,216.16,2163-12-07-12-50-37.115425,66.0,0.2,0.1,18.0,0.27,-0.86,N/A,N/A,0,0,0,0,0,0,0,1,0,0
121,3316,216.46,2163-12-07-12-50-37.415425,94.0,0.2,0.08,35.0,0.37,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
122,3317,216.74,2163-12-07-12-50-37.695425,88.0,0.9,0.1,287.0,3.26,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
123,3318,217.74,2163-12-07-12-50-38.695425,200.0,0.02,0.78,0.0,0.0,N/A,-1.47,-0.71,0,0,0,0,0,0,0,1,0,0
124,3319,218.54,2163-12-07-12-50-39.495425,63.0,0.2,0.1,17.0,0.27,-0.71,N/A,N/A,0,0,0,0,0,0,0,1,0,0
125,3320,218.84,2163-12-07-12-50-39.795425,12.0,1.5,0.06,440.0,36.67,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
126,3321,220.4,2163-12-07-12-50-41.355425,738.0,1.02,1.26,550.0,0.75,N/A,6.15,5.96,0,0,0,0,0,0,0,1,0,0
127,3322,222.68,2163-12-07-12-50-43.635425,586.0,1.06,1.12,578.0,0.99,5.96,5.94,5.88,0,0,0,0,0,0,0,1,0,0
128,3323,224.86,2163-12-07-12-50-45.815425,607.0,1.14,1.18,590.0,0.97,5.88,6.25,5.57,0,0,0,0,0,0,0,1,0,0
129,3324,227.18,2163-12-07-12-50-48.135425,625.0,1.08,1.16,656.0,1.05,5.57,5.69,6.08,0,0,0,0,0,0,0,1,0,0
130,3325,229.42,2163-12-07-12-50-50.375425,579.0,0.98,1.1,539.0,0.93,6.08,6.26,5.09,0,0,0,0,0,0,0,1,0,0
131,3326,231.5,2163-12-07-12-50-52.455425,632.0,1.08,1.1,561.0,0.89,5.09,3.46,5.76,0,0,0,0,0,0,0,1,0,0
132,3327,233.68,2163-12-07-12-50-54.635425,658.0,1.08,1.14,588.0,0.89,5.76,4.96,5.81,0,0,0,0,0,0,0,1,0,0
133,3328,235.9,2163-12-07-12-50-56.855425,347.0,1.4,0.86,395.0,1.14,5.81,6.08,5.63,0,0,0,0,0,0,0,1,0,0
134,3329,238.16,2163-12-07-12-50-59.115425,431.0,1.14,1.34,364.0,0.84,5.63,5.91,5.82,0,0,0,0,0,0,0,1,0,0
135,3330,240.64,2163-12-07-12-51-01.595425,401.0,1.1,1.2,360.0,0.9,5.82,6.0,5.67,0,0,0,0,0,0,0,1,0,0
136,3331,242.94,2163-12-07-12-51-03.895425,400.0,1.14,1.26,361.0,0.9,5.67,6.01,5.84,0,0,0,0,0,0,0,1,0,0
137,3332,245.34,2163-12-07-12-51-06.295425,414.0,1.14,1.18,407.0,0.98,5.84,5.96,5.95,0,0,0,0,0,0,0,1,0,0
138,3333,247.66,2163-12-07-12-51-08.615425,412.0,1.12,1.14,353.0,0.86,5.95,5.8,5.83,0,0,0,0,0,0,0,1,0,0
139,3334,249.92,2163-12-07-12-51-10.875425,344.0,1.06,1.08,310.0,0.9,5.83,5.58,5.67,0,0,0,0,0,0,0,1,0,0
140,3335,252.06,2163-12-07-12-51-13.015425,364.0,1.14,1.12,346.0,0.95,5.67,5.89,4.18,0,0,0,0,0,0,0,1,0,0
141,3336,254.32,2163-12-07-12-51-15.275425,351.0,1.06,1.14,301.0,0.86,4.18,5.92,5.75,0,0,0,0,0,0,0,1,0,0
142,3337,256.52,2163-12-07-12-51-17.475425,363.0,1.16,1.16,307.0,0.85,5.75,5.88,5.68,0,0,0,0,0,0,0,1,0,0
143,3338,258.84,2163-12-07-12-51-19.795425,299.0,1.14,1.18,311.0,1.04,5.68,5.69,5.69,0,0,0,0,0,0,0,1,0,0
144,3339,261.16,2163-12-07-12-51-22.115425,297.0,1.14,1.16,304.0,1.02,5.69,5.06,5.69,0,0,0,0,0,0,0,1,0,0
145,3340,263.46,2163-12-07-12-51-24.415425,294.0,1.16,1.1,299.0,1.02,5.69,5.97,4.21,0,0,0,0,0,0,0,1,0,0
146,3341,265.72,2163-12-07-12-51-26.675425,287.0,2.3,1.1,468.0,1.63,4.21,5.87,5.55,0,0,0,0,0,0,0,1,0,0
147,3342,269.12,2163-12-07-12-51-30.075425,376.0,1.12,1.46,304.0,0.81,5.55,5.96,5.53,0,0,0,0,0,0,0,1,0,0
148,3343,271.7,2163-12-07-12-51-32.655425,376.0,0.98,1.24,233.0,0.62,5.53,6.03,4.23,0,0,0,0,0,0,0,1,0,0
149,3344,273.92,2163-12-07-12-51-34.875425,474.0,0.58,1.3,110.0,0.23,4.23,5.46,5.75,0,0,0,0,0,0,0,1,0,0
150,3345,275.8,2163-12-07-12-51-36.755425,509.0,0.56,1.26,102.0,0.2,5.75,5.08,4.16,0,0,0,0,0,0,0,1,0,0
151,3346,277.62,2163-12-07-12-51-38.575425,725.0,0.02,3.58,0.0,0.0,4.16,-9.67,-7.67,0,0,0,0,0,0,0,1,0,0
152,3347,281.22,2163-12-07-12-51-42.175425,132.0,0.18,0.08,17.0,0.13,-7.67,N/A,N/A,0,0,0,0,0,0,0,1,0,0
153,3348,281.48,2163-12-07-12-51-42.435425,107.0,0.38,0.76,7.0,0.07,N/A,5.37,5.28,0,0,0,0,0,0,0,1,0,0
154,3349,282.62,2163-12-07-12-51-43.575425,48.0,0.02,0.74,0.0,0.0,5.28,4.85,5.1,0,0,0,0,0,0,0,1,0,0
155,3350,283.38,2163-12-07-12-51-44.335425,1043.0,0.4,3.22,39.0,0.04,5.1,5.71,5.35,0,0,0,0,0,0,0,1,0,0
156,3351,287.0,2163-12-07-12-51-47.955425,305.0,0.02,1.68,0.0,0.0,5.35,-4.09,-0.62,0,0,0,0,0,0,0,1,0,0
157,3352,288.7,2163-12-07-12-51-49.655425,77.0,0.2,0.1,22.0,0.29,-0.62,N/A,N/A,0,0,0,0,0,0,0,1,0,0
158,3353,289.0,2163-12-07-12-51-49.955425,114.0,0.2,0.1,27.0,0.24,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
159,3354,289.3,2163-12-07-12-51-50.255425,110.0,0.18,0.08,18.0,0.16,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
160,3355,289.56,2163-12-07-12-51-50.515425,95.0,0.18,0.08,27.0,0.28,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
161,3356,289.82,2163-12-07-12-51-50.775425,95.0,0.2,0.1,31.0,0.33,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
162,3357,290.12,2163-12-07-12-51-51.075425,74.0,0.2,0.06,41.0,0.55,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
163,3358,290.38,2163-12-07-12-51-51.335425,115.0,0.2,0.1,33.0,0.29,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
164,3359,290.68,2163-12-07-12-51-51.635425,128.0,0.18,0.08,21.0,0.16,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
165,3360,290.94,2163-12-07-12-51-51.895425,128.0,0.18,0.08,15.0,0.12,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
166,3361,291.2,2163-12-07-12-51-52.155425,199.0,0.2,0.12,35.0,0.18,N/A,21.63,-18.9,0,0,0,0,0,0,0,1,0,0
167,3362,291.52,2163-12-07-12-51-52.475425,190.0,0.2,0.12,38.0,0.2,-18.9,22.4,4.15,0,0,0,0,0,0,0,1,0,0
168,3363,291.84,2163-12-07-12-51-52.795425,1.0,0.28,0.08,5.0,5.0,4.15,N/A,N/A,0,0,0,0,0,0,0,1,0,0
169,3364,292.2,2163-12-07-12-51-53.155425,27.0,0.2,0.18,9.0,0.33,N/A,4.83,-0.56,0,0,0,0,0,0,0,1,0,0
170,3365,292.58,2163-12-07-12-51-53.535425,48.0,0.2,0.1,1.0,0.02,-0.56,N/A,N/A,0,0,0,0,0,0,0,1,0,0
171,3366,292.88,2163-12-07-12-51-53.835425,85.0,0.2,0.08,34.0,0.4,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
172,3367,293.16,2163-12-07-12-51-54.115425,95.0,0.2,0.1,24.0,0.25,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
173,3368,293.46,2163-12-07-12-51-54.415425,74.0,0.2,0.06,44.0,0.59,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
174,3369,293.72,2163-12-07-12-51-54.675425,112.0,0.18,0.08,24.0,0.21,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
175,3370,293.98,2163-12-07-12-51-54.935425,111.0,0.18,0.08,28.0,0.25,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
176,3371,294.24,2163-12-07-12-51-55.195425,13.0,0.2,0.1,5.0,0.38,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0
177,3372,294.54,2163-12-07-12-51-55.495425,11.0,0.02,0.2,0.0,0.0,N/A,-2.17,-0.98,0,0,0,0,0,0,0,1,0,0
178,3373,294.76,2163-12-07-12-51-55.715425,108.0,0.68,0.12,24.0,0.22,-0.98,15.11,5.31,0,0,0,0,0,0,0,1,0,0
