BN,vent BN,rel time,abs time,TVi,e-time,TVe,TVe/TVi ratio,PEEP-prev,minP,PEEP,dbl,mt,bs,dtpi,dtpa,fa,co,su,vd,aNOS,wNOS,vc,pc,prvc,ps,cpap_sbt,other_mode
63,14301,285.74,29:21.0,613,2.6,618,1.01,5.47,7.56,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,14302,289.3,29:24.6,613,2.52,608,0.99,5.38,7.46,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,14303,292.72,29:28.0,615,3.12,625,1.02,5.46,7.44,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,14304,296.8,29:32.1,627,3.36,626,1,5.54,7.73,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,14305,301.14,29:36.4,593,3.88,612,1.03,5.62,7.62,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,14306,305.98,29:41.3,603,4.06,610,1.01,5.56,7.71,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,14307,311,29:46.3,619,4.4,604,0.98,5.54,7.39,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,14308,316.42,29:51.7,581,3.3,564,0.97,5.58,7.57,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,14309,320.64,29:55.9,607,3.78,616,1.01,5.45,7.64,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72,14310,325.42,30:00.7,622,3.8,601,0.97,5.5,7.73,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,14311,330.26,30:05.6,614,2.98,605,0.99,5.47,7.9,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,14312,334.3,30:09.6,616,3.74,630,1.02,5.61,7.52,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,14313,339,30:14.3,631,3.32,639,1.01,5.63,7.6,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,14314,343.3,30:18.6,621,3.38,626,1.01,5.49,7.46,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,14315,347.64,30:22.9,644,3.52,677,1.05,5.57,7.34,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,14316,352.18,30:27.5,651,2.9,639,0.98,5.5,7.55,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,14317,356.1,30:31.4,647,3.8,645,1,5.47,7.62,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,14318,360.94,30:36.2,654,3.02,630,0.96,5.52,7.65,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,14319,365,30:40.3,624,4.44,657,1.05,5.34,7.6,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,14320,370.42,30:45.7,661,4.82,676,1.02,5.41,7.55,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,14321,376.28,30:51.6,660,3.12,631,0.96,5.6,7.58,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,14322,380.44,30:55.7,628,3.1,623,0.99,5.47,7.43,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,14323,384.5,30:59.8,617,3.74,641,1.04,5.66,7.46,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,14324,389.18,31:04.5,642,3.06,630,0.98,5.47,7.44,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,14325,393.24,31:08.5,624,5.22,661,1.06,5.51,7.63,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,14326,399.44,31:14.7,632,3.46,610,0.97,5.59,7.06,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,14327,403.92,31:19.2,632,3.18,631,1,5.61,7.48,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,14328,408.08,31:23.4,638,3.52,653,1.02,5.46,7.51,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,14329,412.6,31:27.9,643,3.68,636,0.99,5.58,7.5,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,14330,417.28,31:32.6,639,3.74,653,1.02,5.54,7.5,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,14331,422,31:37.3,642,2.98,620,0.97,5.49,7.54,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,14332,425.98,31:41.3,634,3.72,649,1.02,5.44,7.45,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,14333,430.68,31:46.0,627,3.84,621,0.99,5.57,7.51,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,14334,435.5,31:50.8,639,3.7,652,1.02,5.51,7.61,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,14335,440.2,31:55.5,659,3.34,648,0.98,5.57,7.53,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,14336,444.56,31:59.9,674,2.84,651,0.97,5.57,7.78,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,14337,448.48,32:03.8,630,3.38,644,1.02,5.46,7.45,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,14338,452.82,32:08.1,636,3.14,635,1,5.52,7.43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,14339,456.94,32:12.2,632,3.8,660,1.04,5.5,7.63,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,14340,461.72,32:17.0,631,3.66,613,0.97,5.5,7.46,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,14341,466.36,32:21.7,630,2.8,617,0.98,5.57,7.53,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,14342,470.22,32:25.5,590,2.28,654,1.11,5.46,7.32,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,14343,473.34,32:28.6,650,1.84,623,0.96,5.35,6.93,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,14344,476.02,32:31.3,760,2.22,715,0.94,5.37,6.85,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107,14345,479.22,32:34.5,733,2.3,738,1.01,5.25,7.19,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,14346,482.5,32:37.8,669,2.28,654,0.98,5.24,7.27,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,14347,485.7,32:41.0,655,3.3,674,1.03,5.48,7.4,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,14348,489.96,32:45.3,632,3.8,678,1.07,5.52,7.64,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,14349,494.74,32:50.0,642,4.36,637,0.99,5.53,7.38,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,14350,500.06,32:55.4,616,5.9,591,0.96,5.6,7.69,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,14351,506.96,33:02.3,592,4.58,571,0.96,5.53,7.98,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,14352,512.58,33:07.9,606,4.6,610,1.01,5.52,7.87,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,14353,518.2,33:13.5,604,4.9,625,1.03,5.5,7.9,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,14354,524.12,33:19.4,623,4.54,622,1,5.57,7.65,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,14355,529.7,33:25.0,645,3.68,616,0.96,5.51,7.68,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,14356,534.42,33:29.7,628,3.9,645,1.03,5.56,7.57,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,14357,539.32,33:34.6,637,2.94,630,0.99,5.55,7.68,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,14358,543.3,33:38.6,606,2.02,622,1.03,5.32,7.31,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,14359,546.16,33:41.5,652,2.08,674,1.03,5.37,6.83,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,14360,549.08,33:44.4,721,2.26,663,0.92,5.32,6.98,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,14361,552.3,33:47.6,697,2.5,699,1,5.51,7.26,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,14362,555.78,33:51.1,684,3.12,698,1.02,5.47,7.16,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,14363,559.86,33:55.2,667,2.82,665,1,5.45,7.37,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,14364,563.66,33:59.0,633,3.08,639,1.01,5.48,7.44,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,14365,567.68,34:03.0,624,5.82,624,1,5.45,7.59,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,14366,574.46,34:09.8,620,5.12,617,1,5.53,7.66,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,14367,580.56,34:15.9,625,4.04,644,1.03,5.58,7.71,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,14368,585.6,34:20.9,644,3.86,642,1,5.46,7.64,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,14369,590.46,34:25.8,623,4.12,613,0.98,5.47,7.78,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,14370,595.6,34:30.9,606,2.88,607,1,5.65,8.1,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,14371,599.5,34:34.8,639,2.44,701,1.1,5.41,7.41,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,14372,602.84,34:38.1,684,2.44,646,0.94,5.44,6.84,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,14373,606.16,34:41.5,664,2.68,663,1,5.47,7.4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,14374,609.8,34:45.1,648,2.7,648,1,5.5,7.65,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,14375,613.5,34:48.8,638,3.48,639,1,5.42,7.5,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,14376,617.94,34:53.2,636,3.66,632,0.99,5.55,7.46,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,14377,622.56,34:57.9,620,4.5,606,0.98,5.57,7.59,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,14378,628.06,35:03.4,613,4.24,594,0.97,5.47,7.85,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,14379,633.34,35:08.6,589,4.06,589,1,5.62,7.71,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,14380,638.4,35:13.7,598,5.2,598,1,5.54,7.92,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,14381,644.62,35:19.9,607,3.62,596,0.98,5.57,7.91,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,14382,649.26,35:24.6,607,3.22,589,0.97,5.5,7.73,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,14383,653.48,35:28.8,588,3.44,593,1.01,5.56,7.62,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,14384,657.92,35:33.2,610,3.24,612,1,5.55,7.63,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,14385,662.16,35:37.5,627,3.36,658,1.05,5.48,7.5,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,14386,666.5,35:41.8,647,2.32,633,0.98,5.49,7.66,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,14387,669.84,35:45.1,645,2.48,752,1.17,5.45,7.33,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,14388,673.2,35:48.5,672,2.08,631,0.94,5.36,6.97,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,14389,676.12,35:51.4,715,2.12,663,0.93,5.24,6.77,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,14390,679.12,35:54.4,703,1.76,666,0.95,5.32,6.74,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,14391,681.76,35:57.1,682,2.24,708,1.04,5.53,7.07,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,14392,684.9,36:00.2,655,3,698,1.07,5.44,7.42,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,14393,688.82,36:04.1,658,3.44,675,1.03,5.44,7.47,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,14394,693.24,36:08.5,635,4.5,645,1.02,5.62,7.43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,14395,698.7,36:14.0,633,5.68,601,0.95,5.5,7.71,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,14396,705.4,36:20.7,597,5.32,594,0.99,5.56,7.86,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,14397,711.72,36:27.0,608,3.62,634,1.04,5.54,7.9,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,14398,716.36,36:31.7,613,2.6,673,1.1,5.41,7.58,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,14399,719.86,36:35.2,646,2.24,624,0.97,5.34,6.81,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,14400,722.94,36:38.2,691,2.38,669,0.97,5.45,7.12,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,14401,726.26,36:41.6,687,2.5,678,0.99,5.41,7.29,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,14402,729.72,36:45.0,682,2.76,696,1.02,5.36,7.57,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,14403,733.48,36:48.8,649,3.18,650,1,5.45,7.54,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166,14404,737.62,36:52.9,655,4.16,663,1.01,5.53,7.65,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,14405,742.82,36:58.1,417,2.08,419,1,5.58,7.43,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,14406,745.5,37:00.8,635,2.98,674,1.06,5.56,7.43,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,14407,749.44,37:04.7,653,2.62,592,0.91,5.51,6.89,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,14408,752.92,37:08.2,617,2.86,647,1.05,5.38,7.3,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,14409,756.66,37:12.0,676,1.96,686,1.01,5.57,7.38,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,14410,759.58,37:14.9,618,2.24,612,0.99,5.22,7.05,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,14411,762.6,37:17.9,672,3.1,653,0.97,5.43,7.2,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,14412,766.6,37:21.9,655,2.98,675,1.03,5.51,7.28,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,14413,770.52,37:25.8,669,3.58,665,0.99,5.4,7.48,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,14414,775.1,37:30.4,646,4.3,636,0.98,5.44,7.6,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,14415,780.42,37:35.7,619,4.48,627,1.01,5.44,7.56,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,14416,785.86,37:41.2,647,4.22,646,1,5.44,7.62,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,14417,791.12,37:46.4,605,4.38,616,1.02,5.54,7.57,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,14418,796.48,37:51.8,641,4.64,652,1.02,5.55,7.94,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,14419,802.18,37:57.5,664,2.62,637,0.96,5.61,7.36,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,14420,805.86,38:01.2,661,2.38,671,1.02,5.43,7.37,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,14421,809.18,38:04.5,644,1.9,676,1.05,5.4,7.13,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,14422,811.9,38:07.2,712,1.78,655,0.92,5.4,6.98,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,14423,814.58,38:09.9,685,1.8,731,1.07,5.29,7.1,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,14424,817.28,38:12.6,566,1.62,602,1.06,5.35,7.89,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,14425,819.72,38:15.0,714,1.96,659,0.92,5.36,7.15,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,14426,822.64,38:17.9,687,2.1,719,1.05,5.32,8.2,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,14427,825.74,38:21.0,722,2.26,733,1.02,5.25,6.86,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,14428,828.9,38:24.2,645,3.22,619,0.96,5.29,6.96,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
